记录时间：2015-11-29 23:18:37,777 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129231837\广东省_LTE-P04_UE发射功率余量.csv】成功
记录时间：2015-11-29 23:18:37,786 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129231837\广东省_LTE-P05_ENB接收干扰功率.csv】成功
记录时间：2015-11-29 23:18:37,796 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129231837\广东省_LTE-P06_ENB天线到达角.csv】成功
记录时间：2015-11-29 23:18:37,806 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129231837\广东省_LTE-P07_上行丢包率.csv】成功
记录时间：2015-11-29 23:18:37,821 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129231837\广东省_LTE-P08_下行丢包率.csv】成功
记录时间：2015-11-29 23:18:37,833 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129231837\广东省_LTE-P09_上行信噪比.csv】成功
记录时间：2015-11-29 23:18:37,845 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129231837\广东省_LTE-P13_eNB收发时间差.csv】成功
记录时间：2015-11-29 23:18:37,856 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129231837\汇总.csv】成功
记录时间：2015-11-29 23:18:37,867 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件成功
-----------程序开始运行-----------记录时间：2015-11-29 23:19:58,907 线程ID:[9] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：开始解析...
记录时间：2015-11-29 23:19:58,965 线程ID:[MRS] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：FTP[127.0.0.1]开始连接
记录时间：2015-11-29 23:19:59,973 线程ID:[MRS] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：FTP[127.0.0.1]连接成功
记录时间：2015-11-29 23:20:00,176 线程ID:[MRS] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：FTP[127.0.0.1]开始获取文件列表
记录时间：2015-11-29 23:20:00,585 线程ID:[MRS] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：FTP[127.0.0.1]开始下载文件
记录时间：2015-11-29 23:20:00,594 线程ID:[MRS] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：站点[195458]下载文件完成
记录时间：2015-11-29 23:20:00,796 线程ID:[MRS] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：FTP[127.0.0.1]开始获取文件列表
记录时间：2015-11-29 23:20:01,201 线程ID:[MRS] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：FTP[127.0.0.1]开始下载文件
记录时间：2015-11-29 23:20:01,214 线程ID:[MRS] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：站点[679449]下载文件完成
记录时间：2015-11-29 23:20:31,685 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129232031\广东省_LTE-P01_参考信号接收功率.csv】成功
记录时间：2015-11-29 23:20:31,690 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129232031\广东省_LTE-P02_参考信号接收质量.csv】成功
记录时间：2015-11-29 23:20:31,697 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129232031\广东省_LTE-P03_时间提前量.csv】成功
记录时间：2015-11-29 23:20:31,707 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129232031\广东省_LTE-P04_UE发射功率余量.csv】成功
记录时间：2015-11-29 23:20:31,715 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129232031\广东省_LTE-P05_ENB接收干扰功率.csv】成功
记录时间：2015-11-29 23:20:31,726 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129232031\广东省_LTE-P06_ENB天线到达角.csv】成功
记录时间：2015-11-29 23:20:31,738 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129232031\广东省_LTE-P07_上行丢包率.csv】成功
记录时间：2015-11-29 23:20:31,753 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129232031\广东省_LTE-P08_下行丢包率.csv】成功
记录时间：2015-11-29 23:20:31,765 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129232031\广东省_LTE-P09_上行信噪比.csv】成功
记录时间：2015-11-29 23:20:31,777 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129232031\广东省_LTE-P13_eNB收发时间差.csv】成功
记录时间：2015-11-29 23:20:31,793 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件【C:\OutPut\20151129232031\汇总.csv】成功
记录时间：2015-11-29 23:20:31,804 线程ID:[13] 日志级别：INFO  出错类：MRAnalysis.AnalysisMrs property:[(null)] - 错误描述：导出文件成功
